x,y,token
20.10324478149414,52.33551025390625,improved
-14.400467872619629,19.026824951171875,writing
-38.01731872558594,32.066654205322266,weake
38.63321304321289,-13.408105850219727,woke
-35.63720703125,34.30432891845703,knowes
-38.599857330322266,-31.114336013793945,oreb
22.988967895507812,-19.059951782226562,tremulous
-42.03581237792969,28.685392379760742,borne
0.40918153524398804,23.770034790039062,shift
17.743560791015625,-45.0103645324707,slanting
-17.619604110717773,28.246171951293945,knew
24.537399291992188,-38.85222625732422,square
-22.8596134185791,-24.43166160583496,leper
29.63494110107422,35.62317657470703,hesitation
-10.81147289276123,-32.862884521484375,wolves
-48.6746711730957,5.423196792602539,bonds
8.991740226745605,-21.668670654296875,muscle
-23.299942016601562,-19.921228408813477,crieth
-14.578584671020508,-5.745797157287598,indignation
28.535226821899414,6.458039283752441,stops
39.8857421875,-38.32059860229492,descried
49.559181213378906,0.31107354164123535,baby
6.491591930389404,12.880069732666016,facts
43.62934494018555,9.618355751037598,simply
-37.916690826416016,5.52958345413208,slothful
6.07327127456665,44.175071716308594,naturally
18.875207901000977,-35.805763244628906,crawling
-10.666780471801758,49.38660430908203,dispose
-13.04561996459961,51.99199295043945,justify
0.2426583170890808,43.96541976928711,practice
19.188879013061523,31.537580490112305,adopted
37.71587371826172,-37.117919921875,canvas
-33.21002960205078,15.200098991394043,marvel
41.0127067565918,18.375215530395508,falconroy
38.75064468383789,-42.732818603515625,casks
-13.448420524597168,-23.968063354492188,plucked
-6.671902179718018,-17.54576873779297,bend
-38.9444580078125,0.8956523537635803,delighteth
-46.218101501464844,-11.159565925598145,hardened
5.317263126373291,56.74509811401367,merits
26.538772583007812,-2.7079334259033203,cass
37.39008331298828,16.70757484436035,courtesy
2.0319793224334717,-42.07534408569336,reaping
18.040191650390625,42.560203552246094,unable
9.863054275512695,11.505166053771973,encountered
-8.601434707641602,-20.90279769897461,hunt
-11.765972137451172,39.82575225830078,delightfully
-5.245134353637695,24.50288963317871,succeeding
11.98047924041748,-32.70306396484375,shoals
9.982582092285156,9.777482032775879,"""."
-2.181361675262451,7.579749584197998,harbour
44.351409912109375,-17.5792293548584,umbrella
19.9747314453125,34.76229476928711,secured
1.424165964126587,57.94703674316406,trusted
-25.24116325378418,-4.5266876220703125,derision
-57.99156951904297,-5.458494186401367,12
12.300612449645996,41.4637336730957,pursuits
-19.011241912841797,-21.2291259765625,sling
18.03952407836914,46.06122970581055,exciting
-9.231797218322754,-22.569929122924805,wolf
36.84846496582031,-27.341936111450195,floor
-19.80970573425293,-19.640666961669922,rod
21.231365203857422,9.955719947814941,narrative
-4.4849443435668945,-7.695781230926514,products
29.113332748413086,14.932750701904297,barring
-16.72051239013672,36.877685546875,talks
21.423532485961914,27.550966262817383,shown
-41.17441177368164,-38.82947540283203,hamath
38.285831451416016,15.566678047180176,motto
-34.90596389770508,-53.62942886352539,numbered
-53.2427978515625,-22.90676498413086,judas
29.0476131439209,-0.4873445928096771,beheaded
-28.274513244628906,-10.707493782043457,bondmen
30.68136215209961,-28.871320724487305,dart
10.13139533996582,51.137168884277344,preference
-52.13213348388672,4.424172878265381,saidst
-17.659711837768555,-26.547943115234375,rot
15.095602035522461,-38.85820388793945,wooded
25.502429962158203,56.83530807495117,willoughby
-2.415540933609009,22.47492027282715,omitted
7.767419815063477,56.906803131103516,benevolence
19.261199951171875,-35.146183013916016,climb
-59.7783203125,-29.088075637817383,amminadab
-37.7064323425293,-28.5783748626709,thousands
18.782127380371094,33.623844146728516,distinguished
20.919921875,-6.768606662750244,nearer
32.019386291503906,55.140968322753906,ferrars
10.848323822021484,31.162080764770508,comprehended
-44.77329635620117,31.584514617919922,lucius
18.09427261352539,-22.522981643676758,warrior
-3.658027172088623,39.12082290649414,civil
39.01156234741211,-41.85814666748047,manned
-18.12769317626953,25.783872604370117,appealed
-13.965617179870605,25.092262268066406,hastened
7.19386100769043,-27.75531768798828,corps
-4.161664962768555,50.496299743652344,comprehend
19.825916290283203,42.44967269897461,fix
-11.829203605651855,-15.572099685668945,rose
20.77568817138672,-6.077287197113037,quicker
-25.10658836364746,-30.117292404174805,ox
8.864853858947754,-42.93489074707031,stalk
41.85685729980469,-14.911127090454102,glaring
14.915613174438477,-23.142892837524414,cells
-33.192970275878906,-5.033552169799805,compelled
-37.676246643066406,-7.344868183135986,excel
-29.2415771484375,23.90299415588379,threats
-9.948380470275879,52.8131103515625,defer
-43.51129150390625,-5.5928568840026855,98
39.117313385009766,15.571253776550293,richard
52.20263671875,12.320028305053711,","""
28.830583572387695,4.288998603820801,prisoner
27.086122512817383,15.200737953186035,goody
14.5784330368042,-9.427268981933594,softness
-12.570624351501465,-46.75366973876953,clothed
-6.554715633392334,43.17289733886719,.--
-6.20509672164917,48.823909759521484,excuses
-10.414656639099121,38.689300537109375,invention
-38.32392883300781,-34.547969818115234,cave
31.826894760131836,-3.6293087005615234,other
24.668352127075195,-39.974693298339844,stained
-20.650054931640625,-45.48288345336914,calf
21.190547943115234,-39.85370635986328,arched
11.802549362182617,11.74428939819336,recognised
39.842716217041016,25.373157501220703,officer
19.816640853881836,-17.920515060424805,flashes
-13.865303039550781,10.049080848693848,le
25.323015213012695,-21.578453063964844,awaiting
-16.388708114624023,-30.731277465820312,hungry
50.223384857177734,12.89869499206543,loveit
22.575092315673828,-34.29658126831055,bottom
-23.757322311401367,-6.4235711097717285,feeble
-43.65203094482422,-12.910040855407715,prospered
-55.21915817260742,-38.9779052734375,eighteenth
30.836101531982422,28.6389102935791,anxiously
28.339704513549805,-42.93765640258789,red
-8.969001770019531,-22.269248962402344,bat
-14.5043363571167,-42.437294006347656,maidservants
30.02490997314453,53.5702018737793,miss_bates
30.972070693969727,-35.43956756591797,vault
15.618064880371094,-36.79513168334961,centre
-39.016090393066406,-41.199398040771484,lebanon
25.60631561279297,-44.27004623413086,ruddy
10.8088960647583,53.44521713256836,attentions
-2.131330728530884,3.2825229167938232,innocence
59.067718505859375,-15.565064430236816,off
-7.3578386306762695,60.75543975830078,reason
-57.32841873168945,-33.32803726196289,tirzah
1.4065314531326294,-27.57006072998047,shower
13.438162803649902,-34.327999114990234,sea
39.4647216796875,-34.76275634765625,below
35.584896087646484,18.790607452392578,chaise
-3.669844388961792,0.43048858642578125,loving
4.557538032531738,30.91114616394043,suspicious
20.817773818969727,-12.966992378234863,scene
-1.557047724723816,-1.0377781391143799,nourishment
15.2176513671875,-47.12318420410156,shone
-17.230974197387695,-25.91952896118164,disease
-17.211200714111328,-16.9356632232666,keys
19.217483520507812,-26.313724517822266,load
41.21232223510742,-13.927865028381348,twinkle
39.006221771240234,-41.72327423095703,mast_heads
-48.32234573364258,-36.44326400756836,smote
17.288246154785156,34.35023880004883,visibly
45.79215621948242,-20.226665496826172,snatched
37.172943115234375,38.773353576660156,hours
18.715267181396484,-15.950901985168457,aspect
13.624824523925781,20.742292404174805,tendency
-14.483322143554688,-28.320425033569336,devoureth
-46.90931701660156,-7.304312229156494,haste
-8.016244888305664,-6.372689247131348,murderers
-11.005365371704102,35.46281433105469,argue
-28.38934326171875,-5.138622283935547,adversity
6.734440803527832,-44.65087127685547,rocks
2.851621150970459,-24.23522186279297,music
-14.589947700500488,-48.12084197998047,cords
1.8537652492523193,28.064992904663086,development
22.6724910736084,17.433591842651367,showing
15.935647964477539,54.176422119140625,severe
6.063772678375244,32.265052795410156,punctual
-10.708710670471191,42.62436294555664,offended
3.8981525897979736,2.803654670715332,eminent
-41.191558837890625,-5.515548229217529,144
13.563779830932617,39.57004928588867,complaisance
23.242103576660156,-38.78516387939453,figures
43.55192947387695,8.361139297485352,gogol
37.43718338012695,25.762897491455078,following
19.239604949951172,-45.4632453918457,glistening
-18.840049743652344,-41.68054962158203,image
-8.782234191894531,37.86943435668945,indeed
-47.88065719604492,-18.876420974731445,jesus
47.468082427978516,5.2116498947143555,putnam
-34.65826416015625,9.161704063415527,uprightness
9.543610572814941,-3.285463571548462,men
-33.63090896606445,-13.473498344421387,peaceably
-40.820255279541016,15.193428039550781,plead
-46.430885314941406,-34.329994201660156,sent_messengers
-43.76910400390625,-31.420194625854492,conspired
-10.024283409118652,7.441859722137451,infidel
27.54063606262207,5.345527172088623,spaniard
14.920754432678223,-42.754173278808594,noiseless
12.609862327575684,29.705280303955078,sensation
-43.542381286621094,37.93170928955078,goe
0.3426934480667114,-32.21161651611328,fiery
45.11205291748047,13.687217712402344,sternly
2.753905773162842,-7.771255970001221,defiance
42.131160736083984,-11.339503288269043,horribly
42.65971374511719,2.1473705768585205,duck
9.44995403289795,38.06901550292969,ingenuity
17.471731185913086,3.9559760093688965,captured
26.78533935546875,-38.323875427246094,livid
-28.183609008789062,-13.817211151123047,oppressors
-28.99810218811035,-1.863357424736023,fierceness
-28.51248550415039,-26.399776458740234,years
41.0293083190918,-21.143306732177734,acorn
-17.740867614746094,-32.060997009277344,suck
-30.40241050720215,1.1035650968551636,grievous
-19.103759765625,-33.54499816894531,drink
-9.689629554748535,22.674144744873047,received
-27.23732566833496,25.037214279174805,escape
1.3331868648529053,1.303209900856018,evolution
-42.56254959106445,37.807682037353516,heauen
13.774856567382812,-46.88449478149414,lustrous
33.726402282714844,-44.56810760498047,legs
43.953460693359375,-16.1739559173584,gesture
-44.60423278808594,36.618446350097656,euer
26.795814514160156,-9.899971961975098,lingered
-40.36414337158203,-34.018028259277344,residue
-38.11481475830078,33.53521728515625,deare
11.227606773376465,8.32802963256836,comparing
-31.747732162475586,-4.134864807128906,corrupted
-5.526398181915283,-6.705870628356934,poets
-36.768062591552734,14.34559440612793,magnify
-50.7269401550293,12.446897506713867,dealt
37.60751724243164,12.513585090637207,talking
-12.731983184814453,47.55825424194336,lose
32.4534797668457,-25.73550033569336,avenue
-0.5174354910850525,-34.731929779052734,wind
-40.42332077026367,-17.698402404785156,belial
13.680174827575684,-46.20757293701172,orb
-50.953372955322266,-24.135971069335938,rechab
8.021894454956055,23.639076232910156,supernatural
-12.962128639221191,29.16356086730957,knowing
-39.46043014526367,29.63477897644043,arme
19.94009780883789,5.863684177398682,sailor
-23.01504898071289,-50.85529327392578,flour
30.543041229248047,6.0833868980407715,april
47.712013244628906,20.62970542907715,bracelet
-46.139766693115234,32.148094177246094,enter
-0.36287063360214233,-41.46333312988281,blossom
-19.68460464477539,-18.570905685424805,skirt
26.56122398376465,-2.7335212230682373,messa
20.39651107788086,-13.171438217163086,bewildering
-15.338090896606445,-27.788116455078125,nourish
-12.130021095275879,-0.16215486824512482,omnipotent
20.404159545898438,5.097551345825195,australia
-32.43497085571289,-37.99028778076172,walls
-3.748570203781128,55.13455581665039,resist
11.902220726013184,18.027196884155273,pursuit
19.33643913269043,28.73272705078125,earned
10.970965385437012,-11.245492935180664,brain
-42.19735336303711,-1.3915377855300903,redeemer
-22.82745933532715,-49.98771286010742,cakes
29.35926055908203,35.117122650146484,embarrassment
29.164623260498047,27.269760131835938,bewildered
30.554468154907227,18.963558197021484,edmund
-43.24605941772461,-30.93438720703125,conspiracy
21.17865562438965,39.498722076416016,enable
-37.82660675048828,27.36973762512207,marcellus
25.366544723510742,39.136722564697266,bringing
11.23682975769043,21.47435760498047,fearful
9.218252182006836,35.916656494140625,simplicity
37.80950927734375,8.689177513122559,everybody
-58.41298294067383,-5.894850254058838,14
43.97782516479492,0.3218459188938141,rustic
-45.81111526489258,-4.073215007781982,backsliding
12.606743812561035,47.290679931640625,inevitable
23.981090545654297,24.959747314453125,cleared
-42.07841873168945,31.604116439819336,treason
28.451553344726562,17.617002487182617,stock
-6.337508678436279,28.385150909423828,commission
23.05411720275879,33.82564926147461,examined
-33.49127197265625,9.473965644836426,receive
-2.3939931392669678,20.212299346923828,choice
-17.257944107055664,-26.4605770111084,loathsome
-39.65944290161133,38.45094680786133,selues
-4.258690357208252,-11.006810188293457,millions
-19.50731658935547,-27.69151496887207,wormwood
-23.61211395263672,-0.24762418866157532,wonders
-32.99090576171875,35.88145446777344,twas
57.850624084472656,-15.103148460388184,down
9.284697532653809,-4.369480133056641,newest
-26.989646911621094,-41.25542068481445,generations
-14.80174446105957,-3.0823440551757812,legions
-24.769847869873047,4.693942546844482,subjection
13.263739585876465,55.59355926513672,suspicion
14.675453186035156,12.644659996032715,dynamite
-57.79629135131836,-27.984729766845703,pashur
-4.742244720458984,7.025282382965088,brings
46.00550842285156,18.551937103271484,larkins
24.68659782409668,12.977895736694336,planned
19.733186721801758,-0.7651650309562683,cross
2.781050682067871,-24.92915153503418,sounds
-30.847673416137695,-14.921311378479004,besiege
9.545381546020508,-3.218916177749634,fellows
-5.485077857971191,20.027347564697266,secret
21.041980743408203,24.29850196838379,confidential
30.451265335083008,43.727745056152344,allenham
10.87341022491455,-11.713746070861816,awful
9.51595401763916,-17.796188354492188,deep
-32.497589111328125,40.61478042602539,remember
5.091312408447266,-44.706214904785156,beams
-27.5996150970459,-15.20828628540039,abiding
-37.43181228637695,-35.856876373291016,inhabited
20.68380355834961,-40.566776275634766,heaved
-17.808998107910156,44.45935821533203,oblige
19.351146697998047,29.97854232788086,employed
-39.794639587402344,17.763208389282227,foolish
43.06724166870117,13.08642864227295,blushing
-35.97291946411133,-6.482368469238281,reproved
-6.555405616760254,-2.2052714824676514,democratic
1.081161618232727,36.25042724609375,ridiculous
-10.765437126159668,-4.811994552612305,distemper
18.042144775390625,-35.882354736328125,bubbles
23.822675704956055,39.621822357177734,sussex
37.34795379638672,-3.7656009197235107,a
-4.853610038757324,51.55049514770508,propose
54.790771484375,10.590132713317871,mock_turtle
-29.0732479095459,-12.504914283752441,snare
32.495262145996094,15.395740509033203,shilling
2.6413817405700684,-39.47200012207031,flowery
-11.324460983276367,50.35416030883789,amends
-35.72433853149414,-33.307472229003906,clave
-51.80744934082031,4.040622234344482,hearest
31.346904754638672,-5.026943683624268,gardeners
-30.49673843383789,2.392484426498413,yea
14.856795310974121,51.1097297668457,admiration
-11.374809265136719,43.69883728027344,cheerfully
7.638171195983887,-18.253009796142578,adverse
-27.65707015991211,13.586067199707031,appease
-14.802016258239746,-37.032875061035156,furnace
-12.111065864562988,-33.391517639160156,flies
-25.56547737121582,20.39661407470703,deceived
-16.37947654724121,-23.829364776611328,pluck
51.97769546508789,-25.16545295715332,went
-54.54441452026367,-19.445110321044922,naaman
40.12619400024414,-16.84698486328125,eyelids
-24.631248474121094,-48.35930252075195,without_blemish
-52.64398193359375,-32.28643798828125,guard
-1.8433834314346313,-4.74183988571167,legends
-9.957107543945312,53.56513595581055,comfort
31.301977157592773,-4.844363689422607,doctors
2.332085609436035,-5.015974044799805,defeated
-53.479801177978516,-17.47582244873047,hanun
41.79235076904297,-36.30535125732422,prow
15.337997436523438,-26.099159240722656,broadway
-43.164188385009766,-3.688906669616699,woe
38.747745513916016,-28.484167098999023,pin
18.881759643554688,-26.84371566772461,stump
27.673229217529297,21.16667938232422,lodge
14.376315116882324,-40.85340118408203,vapour
-15.875686645507812,-54.00283432006836,pomegranates
20.408376693725586,-38.22290802001953,stem
17.49452781677246,-31.600175857543945,pack
-14.938858032226562,16.26995086669922,charge
47.76905822753906,-26.91552734375,strode
-10.14061164855957,-35.072654724121094,overflow
3.882638692855835,51.93702697753906,reluctance
-10.196978569030762,-0.3143908977508545,infinite
-43.177310943603516,33.800201416015625,trebonius
-4.2750325202941895,-32.78910827636719,hot
-62.354679107666016,-29.602415084838867,jeduthun
21.65997886657715,29.89549446105957,lately
11.66208267211914,-12.559470176696777,throat
6.322523593902588,4.9782395362854,reluctant
6.700735092163086,-25.341171264648438,flush
-18.71868133544922,-25.494239807128906,strangled
-36.70349884033203,7.086801052093506,wicked
3.4699323177337646,-32.62003707885742,building
-13.623934745788574,-52.4009895324707,hem
22.35083770751953,12.383380889892578,italian
36.8762092590332,-2.4042434692382812,that
-27.527502059936523,-6.460441589355469,caused
-34.21940231323242,-30.91928482055664,keepers
29.54325294494629,-46.685420989990234,hair
-28.755830764770508,26.41403579711914,confine
-39.33808898925781,-5.645959854125977,72
17.916915893554688,-7.5733232498168945,horror
-24.51988983154297,10.619428634643555,foretold
8.816819190979004,5.263485431671143,execution
10.273621559143066,-26.676240921020508,bedford
34.984859466552734,-10.42959976196289,garden
9.063380241394043,-40.5331916809082,axes
-19.0887451171875,-24.20311737060547,serpent
11.584183692932129,20.876388549804688,aimed
-18.989355087280273,-32.09012222290039,meat
-40.07515335083008,-5.714447975158691,146
22.099586486816406,-20.80640411376953,axis
1.5022109746932983,0.32946527004241943,abounding
14.716795921325684,18.53390121459961,sentences
28.93695831298828,40.87348175048828,dining
1.0961625576019287,46.17147445678711,strictly
8.721969604492188,30.750490188598633,occurred
49.064659118652344,-14.45183277130127,paused
47.994747161865234,12.991320610046387,pause
35.31338119506836,0.6752892732620239,lunatic
-16.726247787475586,-17.518447875976562,tomb
15.34886646270752,-5.21831750869751,under
-31.506689071655273,6.574015140533447,secrets
32.73249435424805,-17.778104782104492,replaced
24.891557693481445,11.229914665222168,tale
-43.1671028137207,37.633544921875,lye
24.307222366333008,-15.474769592285156,gloomy
-12.220483779907227,-48.77561950683594,costly
-17.073780059814453,-10.316184997558594,bride
11.936927795410156,-28.00421905517578,lofty
-1.5048960447311401,18.494369506835938,alike
-34.97873306274414,4.820242404937744,deceitful
42.81983184814453,0.5583788156509399,scratching
-48.611106872558594,-22.71915054321289,belteshazzar
29.31661033630371,43.8393669128418,middletons
-10.024203300476074,39.759559631347656,_very_
-10.25006103515625,-1.8784148693084717,hymns
-38.41215515136719,9.671359062194824,soever
44.58556365966797,4.7728729248046875,ex
-9.440693855285645,12.554238319396973,parents
1.2149685621261597,31.70046615600586,least
-54.30964660644531,-27.796993255615234,seer
-46.507022857666016,30.538698196411133,lords
-5.773496150970459,29.793975830078125,surmise
-40.1634521484375,-6.501041412353516,113
-54.55641555786133,-27.49566650390625,neriah
31.41157341003418,5.470596790313721,schoolboy
45.90335464477539,-22.77627944946289,pointed
28.70212173461914,42.54914474487305,couple
-30.01877784729004,-10.843395233154297,children
-38.66230392456055,31.09630012512207,deepe
25.976457595825195,53.22441864013672,frank
41.46113204956055,-32.3400764465332,cabin
16.658157348632812,37.57785415649414,cordial
1.3419291973114014,-44.245445251464844,orchard
-28.601770401000977,-45.09772491455078,thereof
5.167591094970703,53.792083740234375,endeavour
-53.27617263793945,-19.84462547302246,bathsheba
-16.19301986694336,39.65428924560547,unless
-61.13772964477539,-27.409955978393555,obed
-8.255107879638672,-13.101613998413086,slumber
28.489927291870117,31.16792106628418,exultation
54.64390563964844,-11.307121276855469,shop
40.330711364746094,-28.20257568359375,chest
14.108268737792969,4.513767719268799,dollars
7.438111782073975,32.107704162597656,regarded
28.11091423034668,17.940338134765625,selling
-14.476001739501953,-41.49734115600586,fed
-6.890858173370361,-40.77125549316406,herbs
-44.34539031982422,8.597262382507324,surety
18.564483642578125,-38.60268020629883,stony
49.82137680053711,0.6498209834098816,margery
-43.97990036010742,37.960819244384766,ile
-25.338163375854492,-29.984525680541992,ass
-43.87326431274414,-39.10163879394531,gezer
20.499967575073242,-9.686854362487793,approaching
33.43734359741211,25.17826271057129,evening
-23.631267547607422,-39.09417724609375,divide
36.133541107177734,4.579372882843018,shuttlecock
2.2304439544677734,48.76753234863281,positive
-38.55457305908203,-1.2314845323562622,glorified
27.467981338500977,-34.52933120727539,crush
-19.126766204833984,-35.673789978027344,poured
12.59754753112793,17.196996688842773,peculiar
10.501808166503906,-27.954492568969727,ruins
-39.8748893737793,-36.36896896362305,shiloh
43.05886459350586,-20.92072296142578,leaped
-13.998236656188965,36.25985336303711,wants
-12.13564395904541,25.126338958740234,delayed
44.32086181640625,18.090229034423828,william
16.52000617980957,48.16316223144531,satisfactory
32.59899139404297,14.307419776916504,minute
25.772411346435547,-23.099294662475586,attitudes
-11.622712135314941,28.938987731933594,expedient
-34.709327697753906,-38.44876480102539,troop
0.03738900274038315,30.03643035888672,age
-31.843704223632812,31.528486251831055,speeches
11.897818565368652,30.411867141723633,impressed
35.36328125,-30.16975975036621,runs
46.24147033691406,18.506237030029297,shortly
-29.652864456176758,6.757664203643799,falsehood
10.410725593566895,-25.17600440979004,commerce
23.672719955444336,-28.4399356842041,ribbons
-28.690065383911133,-30.359481811523438,yearly
-29.489383697509766,-18.5653133392334,selah
30.55048370361328,-36.37669372558594,hip
33.620479583740234,-34.16958236694336,upwards
-39.78132247924805,31.8131160736084,giues
-27.07958984375,3.998896360397339,whit
-15.235061645507812,26.244535446166992,visited
-10.246466636657715,8.073671340942383,token
-42.340904235839844,0.6745193600654602,evermore
44.107666015625,11.938238143920898,blunt
14.332209587097168,34.05122375488281,mixture
-14.948983192443848,-42.85255432128906,asses
-24.254165649414062,-39.356163024902344,cleanse
45.360443115234375,-1.6633414030075073,stout
10.250507354736328,37.826316833496094,sweetness
-29.765409469604492,-0.4736827313899994,violence
-5.936923503875732,25.67035484313965,inasmuch
18.938390731811523,5.109186172485352,harbor
-8.656249046325684,48.76834487915039,attend
27.872621536254883,-32.41471481323242,feather
-30.177772521972656,-29.133970260620117,pertaining
-37.16511535644531,10.26872444152832,ways
5.457337379455566,50.06468200683594,misery
48.847877502441406,12.959972381591797,coolly
8.041686058044434,-12.576603889465332,mystical
40.712955474853516,-32.89065170288086,forecastle
-16.98189926147461,-46.8608283996582,hyssop
3.9729037284851074,21.9682674407959,receives
2.3459317684173584,-33.69499969482422,eden
21.32292938232422,-5.895004749298096,taller
-40.71976852416992,-37.72846221923828,pitched
